ID,Route,Direction,Milepost_S,Milepost_E,Distance,Slope,Radius,Curve_Length,Num_Lanes,Delta_Slope,Delta_Radius,Delta_Lanes,AADT,Max_Speed,Min_Speed,Mean_Speed,Consequence,,
2256,경부선,1,402.74,402.82,0.08,-0.3,0,15110,6,-0.72,0,0,99741,94.80 ,93.50 ,94.13 ,0,,
2257,경부선,1,402.82,403.12,0.3,1.345,0,15110,6,-1.645,0,0,99741,97.10 ,95.40 ,96.39 ,0,,
2258,경부선,1,403.12,403.38,0.26,0.023,0,15110,6,1.322,0,0,99741,95.00 ,91.80 ,92.96 ,0,,
2259,경부선,1,403.38,403.68,0.3,0.483,0,15110,6,-0.46,0,0,99741,93.80 ,91.80 ,93.05 ,0,,
2260,경부선,1,403.68,403.9,0.22,-0.95,0,15110,6,1.433,0,0,99741,95.20 ,91.20 ,92.36 ,0,,
2261,경부선,1,403.9,404.52,0.62,0.307,0,15110,6,-1.257,0,0,99741,100.00 ,0.60 ,52.52 ,0,,
2262,경부선,1,404.52,404.78,0.26,2.81,0,15110,6,-2.503,0,0,99741,82.80 ,64.00 ,74.40 ,0,,
2263,경부선,1,404.78,405.26,0.48,1.997,0,15110,6,0.813,0,0,99741,100.00 ,83.90 ,89.54 ,0,,
2264,경부선,1,405.26,405.56,0.3,-0.004,0,15110,6,2.001,0,0,99741,100.00 ,103.10 ,110.78 ,0,,
2265,경부선,1,405.56,405.86,0.3,0.152,0,15110,6,-0.156,0,0,99741,100.00 ,106.00 ,110.68 ,0,,
2266,경부선,1,405.86,406.38,0.52,0.1615,0,15110,6,-0.0095,0,0,99741,100.00 ,106.10 ,111.74 ,0,,
2267,경부선,1,406.38,406.64,0.26,0.595,0,15110,6,-0.4335,0,0,99741,100.00 ,101.20 ,105.30 ,0,,
2268,경부선,1,406.64,406.94,0.3,-0.008,0,15110,6,0.603,0,0,99741,100.00 ,101.00 ,105.41 ,0,,
2269,경부선,1,406.94,407.07,0.13,-0.008,0,15110,5,0,0,1,99741,100.00 ,113.30 ,114.92 ,0,,
2270,경부선,1,407.07,407.57,0.5,-1.78,0,15110,5,1.772,0,0,99741,100.00 ,115.50 ,116.99 ,0,,
2271,경부선,1,407.57,407.87,0.3,-4.151,0,15110,5,2.371,0,0,99741,100.00 ,99.40 ,106.18 ,0,,
2272,경부선,1,407.87,408.02,0.15,-4.151,2000,290,5,0,-2000,0,91143,98.90 ,98.30 ,98.56 ,0,,
2273,경부선,1,408.02,408.16,0.14,4.519,2000,290,5,-8.67,0,0,91143,100.00 ,99.10 ,99.95 ,0,,
2274,경부선,1,408.16,408.58,0.42,4.519,0,1470,5,0,2000,0,91143,100.00 ,99.90 ,103.41 ,0,,
2275,경부선,1,408.58,408.66,0.08,0.625,0,1470,5,3.894,0,0,91143,98.80 ,96.20 ,97.43 ,0,,
2276,경부선,1,408.66,408.96,0.3,-2.219,0,1470,5,2.844,0,0,91143,100.00 ,95.40 ,97.97 ,0,,
2277,경부선,1,408.96,409.08,0.12,-0.745,0,1470,5,-1.474,0,0,91143,100.00 ,102.10 ,102.50 ,0,,
2278,경부선,1,409.08,409.37,0.29,1.145,0,1470,5,-1.89,0,0,91143,100.00 ,102.50 ,109.89 ,0,,
2279,경부선,1,409.37,409.63,0.26,2.457,0,1470,5,-1.312,0,0,91143,100.00 ,112.30 ,113.35 ,0,,
2280,경부선,1,409.63,409.7,0.07,2.457,2000,450,5,0,-2000,0,91143,100.00 ,113.30 ,113.73 ,0,,
2281,경부선,1,409.7,409.9,0.2,-1.058,2000,450,5,3.515,0,0,91143,100.00 ,114.70 ,116.31 ,0,,
2282,경부선,1,409.9,409.96,0.06,0,2000,450,5,-1.058,0,0,91143,100.00 ,117.50 ,117.55 ,0,,
2283,경부선,1,409.96,410.08,0.12,-2.035,2000,450,5,2.035,0,0,91143,100.00 ,117.60 ,117.68 ,0,,
2284,경부선,1,410.08,410.22,0.14,-2.035,0,5030,5,0,2000,0,91143,100.00 ,117.70 ,117.70 ,0,,
2285,경부선,1,410.22,410.4,0.18,-0.694,0,5030,5,-1.341,0,0,91143,100.00 ,117.50 ,117.51 ,0,,
2286,경부선,1,410.4,410.62,0.22,-2.614,0,5030,5,1.92,0,0,91143,100.00 ,117.60 ,117.81 ,0,,
2287,경부선,1,410.62,410.78,0.16,0.267,0,5030,5,-2.881,0,0,91143,100.00 ,114.60 ,116.38 ,0,,
2288,경부선,1,410.78,410.9,0.12,-0.692,0,5030,5,0.959,0,0,91143,100.00 ,109.80 ,111.72 ,0,,
2289,경부선,1,410.9,411.24,0.34,-3.324,0,5030,5,2.632,0,0,91143,100.00 ,91.80 ,102.10 ,0,,
2290,경부선,1,411.24,411.41,0.17,-2.278,0,5030,5,-1.046,0,0,91143,91.70 ,90.50 ,90.96 ,0,,
2291,경부선,1,411.41,411.53,0.12,-2.389,0,5030,5,0.111,0,0,91143,93.70 ,92.00 ,92.78 ,0,,
2292,경부선,1,411.53,412.32,0.79,-3.044,0,5030,5,0.655,0,0,91143,100.00 ,94.40 ,109.93 ,0,,
2293,경부선,1,412.32,412.62,0.3,-2.707,0,5030,5,-0.337,0,0,91143,100.00 ,115.00 ,117.89 ,0,,
2294,경부선,1,412.62,413.16,0.54,-4.558,0,5030,5,1.851,0,0,91143,100.00 ,107.60 ,108.96 ,0,,
2295,경부선,1,413.16,413.62,0.46,4.739,0,5030,5,-9.297,0,0,91143,100.00 ,109.40 ,114.50 ,0,,
2296,경부선,1,413.62,413.77,0.15,2.992,0,5030,5,1.747,0,0,91143,100.00 ,117.20 ,117.20 ,0,,
2297,경부선,1,413.77,414.21,0.44,0.164,0,5030,5,2.828,0,0,91143,100.00 ,117.30 ,118.16 ,0,,
2298,경부선,1,414.21,414.65,0.44,5.045,0,5030,5,-4.881,0,0,91143,100.00 ,117.50 ,118.03 ,1,,
2299,경부선,1,414.65,415.11,0.46,0.216,0,5030,5,4.829,0,0,91143,100.00 ,6.30 ,22.44 ,0,,
2300,경부선,1,415.11,415.31,0.2,0.216,2050,310,5,0,-2050,0,91143,18.50 ,3.20 ,10.75 ,0,,
2301,경부선,1,415.31,415.42,0.11,4.424,2050,310,5,-4.208,0,0,91143,14.20 ,6.00 ,9.90 ,0,,
2302,경부선,1,415.42,415.75,0.33,4.424,0,620,5,0,2050,0,91143,24.50 ,0.00 ,11.10 ,0,,
2303,경부선,1,415.75,416.04,0.29,0.003,0,620,5,4.421,0,0,91143,27.90 ,5.70 ,13.37 ,0,,
2304,경부선,1,416.04,416.05,0.01,0.003,8026.7,240,5,0,-8026.7,0,91143,10.40 ,8.80 ,9.38 ,0,,
14996,청주상주선,1,3.22,3.55,0.33,-2.9501,3000,810,2,0,0,0,16565,99.50 ,86.90 ,93.48 ,1,,
14997,청주상주선,1,3.55,4.82,1.27,-2.9501,0,1270,2,0,3000,0,16565,100.00 ,101.40 ,107.00 ,1,,
14998,청주상주선,1,4.82,4.895,0.075,-2.9501,3000,790,2,0,-3000,0,16565,100.00 ,106.60 ,106.60 ,1,,
14999,청주상주선,1,4.895,5.61,0.715,-0.5011,3000,790,2,-2.449,0,0,16565,100.00 ,102.30 ,103.49 ,0,,
15000,청주상주선,1,5.61,6.11,0.5,-0.5011,0,500,2,0,3000,0,16565,100.00 ,102.50 ,102.78 ,0,,
15001,청주상주선,1,6.11,6.71,0.6,-0.5011,1500,600,2,0,-1500,0,16565,100.00 ,101.70 ,101.99 ,0,,
15002,청주상주선,1,6.71,7.39,0.68,-0.5011,0,680,2,0,1500,0,16565,100.00 ,102.40 ,104.75 ,0,,
15003,청주상주선,1,7.39,8.19,0.8,-0.5011,2700,1780,2,0,-2700,0,17623,100.00 ,107.30 ,107.87 ,1,,
15004,청주상주선,1,8.19,9.17,0.98,1.5407,2700,1780,2,-2.0418,0,0,17623,100.00 ,92.00 ,102.25 ,0,,
15005,청주상주선,1,9.17,9.5,0.33,1.5407,0,330,2,0,2700,0,17623,91.40 ,87.20 ,89.36 ,0,,
15006,청주상주선,1,9.5,10.59,1.09,1.5407,2700,1090,2,0,-2700,0,17623,89.40 ,86.00 ,87.07 ,1,,
15007,청주상주선,1,10.59,11.25,0.66,1.5407,0,660,2,0,2700,0,17623,100.00 ,90.40 ,96.47 ,0,,
15008,청주상주선,1,11.25,12.67,1.42,1.5407,1499,1420,2,0,-1499,0,17623,100.00 ,83.00 ,86.27 ,0,,
15009,청주상주선,1,12.67,13.48,0.81,1.5407,0,810,2,0,1499,0,17623,100.00 ,85.30 ,98.85 ,0,,
15010,청주상주선,1,13.48,13.627,0.147,1.5407,4450,3560,2,0,-4450,0,17623,100.00 ,113.80 ,114.02 ,0,,
15011,청주상주선,1,13.627,15.74,2.113,-1.4335,4450,3560,2,2.9742,0,0,17623,100.00 ,107.10 ,107.67 ,0,,
15012,청주상주선,1,15.74,17.04,1.3,-1.95,4450,3560,2,0.5165,0,0,17623,100.00 ,107.00 ,107.05 ,0,,
15013,청주상주선,1,17.04,17.44,0.4,-1.95,0,2260,2,0,4450,0,16959,100.00 ,107.10 ,107.10 ,0,,
15014,청주상주선,1,17.44,19.3,1.86,2,0,2260,2,-3.95,0,0,16959,100.00 ,107.00 ,107.15 ,0,,
15015,청주상주선,1,19.3,19.7,0.4,2,2450,2130,2,0,-2450,0,16959,100.00 ,107.00 ,107.08 ,0,,
15016,청주상주선,1,19.7,21.43,1.73,2.25,2450,2130,2,-0.25,0,0,16959,100.00 ,101.70 ,105.18 ,0,,
15017,청주상주선,1,21.43,21.845,0.415,2.25,0,1620,2,0,2450,0,16959,100.00 ,100.00 ,100.00 ,0,,
15018,청주상주선,1,21.845,23.05,1.205,1.4964,0,1620,2,0.7536,0,0,16959,100.00 ,107.10 ,108.33 ,0,,
15019,청주상주선,1,23.05,23.33,0.28,1.4964,9000,350,2,0,-9000,0,16959,100.00 ,107.20 ,107.20 ,0,,
15020,청주상주선,1,23.33,23.4,0.07,1.3886,9000,350,2,0.1078,0,0,16959,100.00 ,107.20 ,107.20 ,0,,
15021,청주상주선,1,23.4,23.75,0.35,1.3886,9000,350,2,0,0,0,16959,100.00 ,107.00 ,107.25 ,0,,
15022,청주상주선,1,23.75,24.69,0.94,1.3886,0,940,2,0,9000,0,16959,100.00 ,95.00 ,99.17 ,0,,
15023,청주상주선,1,24.69,25.54,0.85,-1.3886,3000,1240,2,2.7772,-3000,0,16959,96.60 ,85.90 ,92.48 ,0,,
15024,청주상주선,1,25.54,25.93,0.39,0.55,3000,1240,2,-1.9386,0,0,16959,85.50 ,84.30 ,84.72 ,0,,
15025,청주상주선,1,25.93,26.58,0.65,0.55,0,1100,2,0,3000,0,16959,84.30 ,82.90 ,83.58 ,0,,
15026,청주상주선,1,26.58,27.03,0.45,-2.6766,0,1100,2,3.2266,0,0,16959,83.20 ,82.50 ,82.95 ,0,,
15027,청주상주선,1,27.03,27.52,0.49,-2.6766,3500,500,2,0,-3500,0,16959,82.30 ,81.00 ,81.53 ,0,,
15028,청주상주선,1,27.52,27.53,0.01,0.3977,3500,500,2,-3.0743,0,0,16959,100.00 ,100.00 ,100.00 ,0,,
15029,청주상주선,1,27.53,28.4,0.87,0.3977,0,1440,2,0,3500,0,16959,85.30 ,82.20 ,84.29 ,0,,
15030,청주상주선,1,28.4,28.97,0.57,-1.738,0,1440,2,2.1357,0,0,16959,85.20 ,83.80 ,84.63 ,0,,
15031,청주상주선,1,28.97,29.98,1.01,-1.738,3000,1590,2,0,-3000,0,15029,92.40 ,83.30 ,87.73 ,0,,
15032,청주상주선,1,29.98,30.56,0.58,0.3,3000,1590,2,-2.038,0,0,15029,91.50 ,78.80 ,85.05 ,0,,
15033,청주상주선,1,30.56,30.7,0.14,0.3,3196,1240,2,0,-196,0,15029,78.20 ,77.90 ,78.05 ,0,,
15034,청주상주선,1,30.7,31.8,1.1,1.3036,3196,1240,2,-1.0036,0,0,15029,83.00 ,77.80 ,80.12 ,0,,
15035,청주상주선,1,31.8,32.1,0.3,1.3036,0,510,2,0,3196,0,15029,85.70 ,83.40 ,84.63 ,0,,
15036,청주상주선,1,32.1,32.31,0.21,-2.8124,0,510,2,4.116,0,0,15029,87.40 ,85.90 ,86.62 ,0,,
15037,청주상주선,1,32.31,33.47,1.16,-2.8124,5830,1690,2,0,-5830,0,15029,96.40 ,86.00 ,91.16 ,0,,
15038,청주상주선,1,33.47,34,0.53,2.919,5830,1690,2,-5.7314,0,0,15029,100.00 ,68.00 ,91.79 ,0,,
15039,청주상주선,1,34,34.68,0.68,2.919,0,1180,2,0,5830,0,15029,100.00 ,85.40 ,96.46 ,0,,
15040,청주상주선,1,34.68,35.18,0.5,-2,0,1180,2,4.919,0,0,15029,100.00 ,107.10 ,107.31 ,0,,
15041,청주상주선,1,35.18,36.02,0.84,-2,8000,840,2,0,-8000,0,14465,100.00 ,107.50 ,107.97 ,0,,
15042,청주상주선,1,36.02,36.24,0.22,-2,0,1540,2,0,8000,0,14465,100.00 ,107.10 ,107.42 ,0,,
15043,청주상주선,1,36.24,37.56,1.32,0.5,0,1540,2,-2.5,0,0,14465,100.00 ,92.20 ,96.58 ,0,,
15044,청주상주선,1,37.56,37.98,0.42,0.5,8000,440,2,0,-8000,0,14465,100.00 ,100.00 ,101.38 ,0,,
15045,청주상주선,1,37.98,38,0.02,2.7782,8000,440,2,-2.2782,0,0,14465,100.00 ,103.10 ,103.10 ,0,,
15046,청주상주선,1,38,39.08,1.08,2.7782,0,2250,2,0,8000,0,14465,100.00 ,98.70 ,102.79 ,0,,
15047,청주상주선,1,39.08,40.25,1.17,2,0,2250,2,0.7782,0,0,14465,97.00 ,75.60 ,88.67 ,0,,
15048,청주상주선,1,40.25,40.61,0.36,2,8000,360,2,0,-8000,0,14465,85.30 ,75.20 ,79.65 ,0,,
15049,청주상주선,1,40.61,41.28,0.67,2,2000,740,2,0,6000,0,14465,100.00 ,80.20 ,91.25 ,0,,
15050,청주상주선,1,41.28,41.35,0.07,-2,2000,740,2,4,0,0,14465,100.00 ,100.50 ,102.30 ,0,,
15051,청주상주선,1,41.35,41.7,0.35,-2,2000,350,2,0,0,0,14465,100.00 ,84.50 ,93.85 ,0,,
15052,청주상주선,1,41.7,42.717,1.017,-2,0,1110,2,0,2000,0,14465,100.00 ,85.40 ,101.08 ,0,,
15053,청주상주선,1,42.717,42.81,0.093,1.08,0,1110,2,-3.08,0,0,14465,100.00 ,106.00 ,106.30 ,0,,
15054,청주상주선,1,42.81,43.07,0.26,1.08,2000,260,2,0,-2000,0,14465,100.00 ,101.60 ,103.50 ,1,,
15055,청주상주선,1,43.07,43.86,0.79,1.08,1200,790,2,0,800,0,14465,100.00 ,100.50 ,104.04 ,0,,
15056,청주상주선,1,43.86,44.12,0.26,1.08,1200,260,2,0,0,0,14465,100.00 ,103.00 ,104.68 ,0,,
15057,청주상주선,1,44.12,44.39,0.27,1.08,1200,270,2,0,0,0,14465,100.00 ,98.50 ,100.18 ,0,,
15058,청주상주선,1,44.39,44.68,0.29,1.08,1300,290,2,0,-100,0,14465,98.50 ,97.80 ,98.07 ,0,,
15059,청주상주선,1,44.68,44.95,0.27,1.08,1300,270,2,0,0,0,14465,100.00 ,98.90 ,99.98 ,0,,
15060,청주상주선,1,44.95,45.36,0.41,1.08,0,3320,2,0,1300,0,14465,100.00 ,101.40 ,101.88 ,0,,
15061,청주상주선,1,45.36,46.4,1.04,0.5,0,3320,2,0.58,0,0,14465,100.00 ,101.30 ,105.23 ,0,,
15062,청주상주선,1,46.4,48.27,1.87,1.9724,0,3320,2,-1.4724,0,0,14465,100.00 ,1.20 ,60.27 ,0,,
15063,청주상주선,1,48.27,48.51,0.24,1.9724,1300,240,2,0,-1300,0,14465,61.30 ,5.10 ,41.26 ,0,,
15064,청주상주선,1,48.51,48.94,0.43,1.9724,1500,550,2,0,-200,0,14465,81.90 ,63.30 ,73.96 ,0,,
15065,청주상주선,1,48.94,49.06,0.12,3,1500,550,2,-1.0276,0,0,14465,85.40 ,82.70 ,84.02 ,0,,
15066,청주상주선,1,49.06,49.29,0.23,3,1500,230,2,0,0,0,14465,90.70 ,86.30 ,88.70 ,0,,
15067,청주상주선,1,49.29,49.59,0.3,3,1500,300,2,0,0,0,14465,94.10 ,91.20 ,92.79 ,0,,
15068,청주상주선,1,49.59,49.754,0.164,3,1200,1050,2,0,300,0,14465,95.80 ,94.50 ,95.20 ,0,,
15069,청주상주선,1,49.754,50.484,0.73,1.4851,1200,1050,2,1.5149,0,0,14465,100.00 ,92.30 ,99.02 ,0,,
15070,청주상주선,1,50.484,50.64,0.156,-3,1200,1050,2,4.4851,0,0,14465,100.00 ,117.00 ,117.32 ,0,,
15071,청주상주선,1,50.64,51.36,0.72,-3,0,720,2,0,1200,0,14465,100.00 ,71.50 ,93.48 ,0,,
15072,청주상주선,1,51.36,52.29,0.93,-3,3000,930,2,0,-3000,0,14438,100.00 ,32.70 ,112.04 ,0,,
15073,청주상주선,1,52.29,54.61,2.32,-3,0,2320,2,0,3000,0,14438,100.00 ,108.40 ,115.94 ,0,,
15074,청주상주선,1,54.61,55.515,0.905,-3,2150,1890,2,0,-2150,0,14438,100.00 ,105.60 ,107.38 ,0,,
15075,청주상주선,1,55.515,56.5,0.985,1.2033,2150,1890,2,-4.2033,0,0,14438,100.00 ,107.10 ,112.83 ,0,,
15076,청주상주선,1,56.5,56.81,0.31,1.2033,0,310,2,0,2150,0,14438,100.00 ,117.90 ,118.08 ,0,,
15077,청주상주선,1,56.81,57.026,0.216,1.2033,1300,1170,2,0,-1300,0,14438,100.00 ,117.90 ,118.00 ,0,,
15078,청주상주선,1,57.026,57.98,0.954,-4,1300,1170,2,5.2033,0,0,14438,100.00 ,111.10 ,115.54 ,0,,
15079,청주상주선,1,57.98,58.37,0.39,-4,0,810,2,0,1300,0,14438,100.00 ,108.40 ,108.98 ,0,,
15080,청주상주선,1,58.37,58.79,0.42,-2.6,0,810,2,-1.4,0,0,14438,100.00 ,108.30 ,108.47 ,0,,
15081,청주상주선,1,58.79,60.31,1.52,-2.6,1400,1520,2,0,-1400,0,14438,100.00 ,110.80 ,114.44 ,0,,
15082,청주상주선,1,60.31,60.95,0.64,-2.6,0,640,2,0,1400,0,14438,100.00 ,117.70 ,117.80 ,0,,
15083,청주상주선,1,60.95,61,0.05,-2.6,2065,690,2,0,-2065,0,14438,100.00 ,117.90 ,117.90 ,0,,
15084,청주상주선,1,61,61.56,0.56,-2,2065,690,2,-0.6,0,0,14438,100.00 ,117.50 ,117.73 ,0,,
15085,청주상주선,1,61.56,61.64,0.08,-1.2,2065,690,2,-0.8,0,0,14438,100.00 ,117.40 ,117.45 ,0,,
15086,청주상주선,1,61.64,62.86,1.22,-1.2,0,3220,2,0,2065,0,14438,100.00 ,107.40 ,114.10 ,0,,
15087,청주상주선,1,62.86,64.86,2,1.08,0,3220,2,-2.28,0,0,14438,100.00 ,117.50 ,117.61 ,1,,
15088,청주상주선,1,64.86,65.22,0.36,1.08,9000,360,2,0,-9000,0,14438,100.00 ,117.60 ,117.68 ,0,,
15089,청주상주선,1,65.22,66.39,1.17,1.08,0,2450,2,0,9000,0,14438,100.00 ,117.70 ,117.78 ,0,,
15090,청주상주선,1,66.39,67.67,1.28,-0.55,0,2450,2,1.63,0,0,14438,100.00 ,117.80 ,118.26 ,0,,
15091,청주상주선,1,67.67,67.98,0.31,-0.55,1800,740,2,0,-1800,0,14438,100.00 ,100.00 ,100.00 ,0,,
15092,청주상주선,1,67.98,68.41,0.43,0.35,1800,740,2,-0.9,0,0,14438,100.00 ,100.00 ,100.00 ,0,,
15093,청주상주선,1,68.41,68.98,0.57,0.35,2000,1100,2,0,-200,0,14438,100.00 ,100.00 ,100.00 ,0,,
15094,청주상주선,1,68.98,69.51,0.53,-3.47,2000,1100,2,3.82,0,0,14438,100.00 ,100.00 ,100.00 ,0,,
15095,청주상주선,1,69.51,70.25,0.74,-3.47,0,740,2,0,2000,0,14438,100.00 ,117.60 ,117.79 ,0,,
15096,청주상주선,1,70.25,70.645,0.395,-3.47,2000,2140,2,0,-2000,0,13379,100.00 ,117.60 ,117.65 ,0,,
15097,청주상주선,1,70.645,72.12,1.475,1.6,2000,2140,2,-5.07,0,0,13379,100.00 ,104.20 ,114.59 ,0,,
15098,청주상주선,1,72.12,72.39,0.27,2.4018,2000,2140,2,-0.8018,0,0,13379,100.00 ,96.90 ,99.66 ,0,,
15099,청주상주선,1,72.39,73.4,1.01,2.4018,1200,1010,2,0,800,0,13379,95.70 ,88.60 ,92.46 ,0,,
15100,청주상주선,1,73.4,73.54,0.14,2.4018,0,1320,2,0,1200,0,13379,91.20 ,89.40 ,90.28 ,0,,
15101,청주상주선,1,73.54,74.72,1.18,2.2294,0,1320,2,0.1724,0,0,13379,98.70 ,83.60 ,90.84 ,0,,
15102,청주상주선,1,74.72,75.93,1.21,2.2294,3000,1210,2,0,-3000,0,13379,100.00 ,83.60 ,96.11 ,0,,
15103,청주상주선,1,75.93,76.23,0.3,2.2294,0,300,2,0,3000,0,13379,100.00 ,116.80 ,117.28 ,0,,
15104,청주상주선,1,76.23,76.96,0.73,2.2294,3000,730,2,0,-3000,0,13379,100.00 ,84.90 ,109.39 ,0,,
15105,청주상주선,1,76.96,79.18,2.22,2.2294,0,2220,2,0,3000,0,13379,100.00 ,107.70 ,116.13 ,0,,
15106,청주상주선,1,79.18,79.42,0.24,2.2294,3000,250,2,0,-3000,0,13379,100.00 ,100.00 ,100.00 ,0,,
14874,청주상주선,2,0,0.3,0.3,-2.25,0,300,2,0,0,0,15283,100.00 ,100.00 ,100.00 ,0,,
14875,청주상주선,2,0.3,0.92,0.62,-2.25,1100,620,2,0,-1100,0,15283,100.00 ,117.80 ,119.83 ,1,,
14876,청주상주선,2,0.92,1.62,0.7,-2.6702,1000,700,2,0.4202,100,0,15283,100.00 ,101.70 ,117.80 ,0,,
14877,청주상주선,2,1.62,2.74,1.12,-2.6702,0,1120,2,0,1000,0,15283,100.00 ,99.50 ,105.06 ,0,,
14878,청주상주선,2,2.74,3.22,0.48,-2.6702,3000,810,2,0,-3000,0,15283,100.00 ,113.00 ,129.49 ,0,,
14879,청주상주선,2,3.22,3.55,0.33,2.9501,3000,810,2,-5.6203,0,0,15283,100.00 ,129.30 ,130.38 ,0,,
14880,청주상주선,2,3.55,4.82,1.27,2.9501,0,1270,2,0,3000,0,15283,100.00 ,110.10 ,118.78 ,0,,
14881,청주상주선,2,4.82,4.895,0.075,2.9501,3000,790,2,0,-3000,0,15283,100.00 ,110.60 ,110.60 ,0,,
14882,청주상주선,2,4.895,5.61,0.715,0.5011,3000,790,2,2.449,0,0,15283,100.00 ,111.10 ,114.25 ,0,,
14883,청주상주선,2,5.61,6.11,0.5,0.5011,0,500,2,0,3000,0,15283,100.00 ,112.20 ,114.20 ,0,,
14884,청주상주선,2,6.11,6.71,0.6,0.5011,1500,600,2,0,-1500,0,15283,100.00 ,111.70 ,113.23 ,0,,
14885,청주상주선,2,6.71,7.39,0.68,0.5011,0,680,2,0,1500,0,15283,100.00 ,110.60 ,112.44 ,0,,
14886,청주상주선,2,7.39,8.19,0.8,0.5011,2700,1780,2,0,-2700,0,16178,100.00 ,110.50 ,112.46 ,0,,
14887,청주상주선,2,8.19,9.17,0.98,-1.5407,2700,1780,2,2.0418,0,0,16178,100.00 ,103.90 ,107.29 ,0,,
14888,청주상주선,2,9.17,9.5,0.33,-1.5407,0,330,2,0,2700,0,16178,100.00 ,111.90 ,112.65 ,0,,
14889,청주상주선,2,9.5,10.59,1.09,-1.5407,2700,1090,2,0,-2700,0,16178,100.00 ,113.80 ,116.54 ,1,,
14890,청주상주선,2,10.59,11.25,0.66,-1.5407,0,660,2,0,2700,0,16178,100.00 ,116.20 ,116.91 ,0,,
14891,청주상주선,2,11.25,12.67,1.42,-1.5407,1499,1420,2,0,-1499,0,16178,100.00 ,111.10 ,113.49 ,0,,
14892,청주상주선,2,12.67,13.48,0.81,-1.5407,0,810,2,0,1499,0,16178,100.00 ,114.50 ,116.90 ,0,,
14893,청주상주선,2,13.48,13.627,0.147,-1.5407,4450,3560,2,0,-4450,0,16178,100.00 ,103.90 ,109.00 ,0,,
14894,청주상주선,2,13.627,15.74,2.113,1.4335,4450,3560,2,-2.9742,0,0,16178,100.00 ,79.50 ,91.21 ,0,,
14895,청주상주선,2,15.74,17.04,1.3,1.95,4450,3560,2,-0.5165,0,0,16178,94.70 ,86.80 ,91.64 ,0,,
14896,청주상주선,2,17.04,17.44,0.4,1.95,0,2260,2,0,4450,0,15424,91.80 ,90.40 ,91.21 ,0,,
14897,청주상주선,2,17.44,19.3,1.86,-2,0,2260,2,3.95,0,0,15424,100.00 ,73.50 ,92.62 ,0,,
14898,청주상주선,2,19.3,19.7,0.4,-2,2450,2130,2,0,-2450,0,15424,100.00 ,100.00 ,100.00 ,0,,
14899,청주상주선,2,19.7,21.43,1.73,-2.25,2450,2130,2,0.25,0,0,15424,100.00 ,107.00 ,107.29 ,0,,
14900,청주상주선,2,21.43,21.845,0.415,-2.25,0,1620,2,0,2450,0,15424,100.00 ,107.00 ,107.00 ,0,,
14901,청주상주선,2,21.845,23.05,1.205,-1.4964,0,1620,2,-0.7536,0,0,15424,100.00 ,104.50 ,106.42 ,0,,
14902,청주상주선,2,23.05,23.33,0.28,-1.4964,9000,350,2,0,-9000,0,15424,100.00 ,103.30 ,103.60 ,0,,
14903,청주상주선,2,23.33,23.4,0.07,-1.3886,9000,350,2,-0.1078,0,0,15424,100.00 ,103.40 ,103.55 ,0,,
14904,청주상주선,2,23.4,23.75,0.35,-1.3886,9000,350,2,0,0,0,15424,100.00 ,101.70 ,102.38 ,0,,
14905,청주상주선,2,23.75,24.69,0.94,-1.3886,0,940,2,0,9000,0,15424,100.00 ,103.20 ,122.47 ,0,,
14906,청주상주선,2,24.69,25.54,0.85,1.3886,3000,1240,2,-2.7772,-3000,0,15424,100.00 ,142.70 ,145.88 ,0,,
14907,청주상주선,2,25.54,25.93,0.39,-0.55,3000,1240,2,1.9386,0,0,15424,100.00 ,139.30 ,142.03 ,0,,
14908,청주상주선,2,25.93,26.58,0.65,-0.55,0,1100,2,0,3000,0,15424,100.00 ,131.80 ,134.66 ,0,,
14909,청주상주선,2,26.58,27.03,0.45,2.6766,0,1100,2,-3.2266,0,0,15424,100.00 ,128.10 ,130.25 ,0,,
14910,청주상주선,2,27.03,27.52,0.49,2.6766,3500,500,2,0,-3500,0,15424,100.00 ,128.20 ,136.66 ,0,,
14911,청주상주선,2,27.52,27.53,0.01,-0.3977,3500,500,2,3.0743,0,0,15424,100.00 ,100.00 ,100.00 ,0,,
14912,청주상주선,2,27.53,28.4,0.87,-0.3977,0,1440,2,0,3500,0,15424,100.00 ,143.80 ,148.65 ,0,,
14913,청주상주선,2,28.4,28.97,0.57,1.738,0,1440,2,-2.1357,0,0,15424,100.00 ,147.00 ,154.15 ,0,,
14914,청주상주선,2,28.97,29.98,1.01,1.738,3000,1590,2,0,-3000,0,13768,100.00 ,149.60 ,155.84 ,0,,
14915,청주상주선,2,29.98,30.56,0.58,-0.3,3000,1590,2,2.038,0,0,13768,100.00 ,141.10 ,147.84 ,0,,
14916,청주상주선,2,30.56,30.7,0.14,-0.3,3196,1240,2,0,-196,0,13768,100.00 ,135.00 ,136.50 ,0,,
14917,청주상주선,2,30.7,31.8,1.1,-1.3036,3196,1240,2,1.0036,0,0,13768,100.00 ,84.70 ,100.80 ,0,,
14918,청주상주선,2,31.8,32.1,0.3,-1.3036,0,510,2,0,3196,0,13768,34.90 ,1.20 ,15.45 ,0,,
14919,청주상주선,2,32.1,32.31,0.21,2.8124,0,510,2,-4.116,0,0,13768,86.10 ,0.70 ,11.41 ,0,,
